# Genetic map for Maize MAGIC from Dell'Acqua et al (2015) doi:10.1186/s13059-015-0716-z
# nrow 41324
# ncol 3
Marker,Chr,cM
SYN6578,2,46.0744040955068
SYN6585,2,46.0745282041334
PZE.102029697,2,46.0782128981039
PZA00108.12,2,46.0797353128387
PZE.102029739,2,46.0806917984688
PZE.102029815,2,46.081154732216
PZE.102029821,2,46.0814515645244
PZE.102029835,2,46.0819157448115
PZE.102029945,2,46.0997491338495
PZE.102029967,2,46.9299870196316
PZE.102030195,2,46.9367654912387
PZE.102030524,2,46.9393907601963
PZE.102030702,2,46.9435272679717
PZE.102030787,2,46.9473121840492
PZE.102030819,2,47.6821900847761
SYN9584,2,47.6829257927288
PZE.102031002,2,47.6832596944592
PZE.102031276,2,47.687308442829
SYN240,2,47.6942291815596
PUT.163a.31406116.1928,2,47.696012927746
PZE.102031753,2,47.9484731841944
SYN8776,2,47.9485555207212
SYN8775,2,47.9485611238996
SYN8782,2,47.9490765324391
SYN8783,2,47.949076700199
PZA01753.1,2,47.9490914798404
SYN10141,2,47.9498257478599
PZE.102031880,2,48.3959808543899
PZE.102031950,2,48.3960491778901
PZE.102032169,2,48.3998044565264
PZE.102032198,2,48.3999122538316
PZE.102032234,2,48.8435856212543
PZE.102032347,2,48.8465497413889
PZE.102032348,2,48.8465503608991
SYN3308,2,48.8467724700434
PZE.102032550,2,49.3990492254695
SYN3306,2,49.3999310542729
SYN3307,2,49.3999311622255
SYN3312,2,49.9392658668365
PZE.102032700,2,49.941730590539
PZE.102033041,2,50.3427298969428
PZA02337.4,2,50.3427967093143
SYN14434,2,50.8469910189624
SYN14433,2,50.8475021979321
SYN7473,2,50.8494980396265
PZE.102033544,2,50.8495058519961
SYN7484,2,50.8496178813766
SYN7470,2,50.8496242250207
SYN7482,2,50.8496276937129
SYN7480,2,50.8496284437003
PZE.102033603,2,50.8496302874196
SYN7465,2,50.8496306936628
SYN7471,2,50.8496421622214
PZE.102033615,2,50.8496931301209
SYN7477,2,50.8498780957843
SYN7466,2,51.0493840754846
SYN7467,2,51.0494691612189
SYN7479,2,51.0494750304897
PZE.102033959,2,51.0497853666244
PZE.102033966,2,51.0497903511431
PZE.102034078,2,51.2461753151378
SYN266,2,51.2472077547808
SYN268,2,51.2472245736207
SYN264,2,51.2472593358159
ZM013916.0407,2,51.2472615237319
SYN263,2,51.2473143148434
SYN8397,2,53.2600872297342
PZE.102034797,2,53.282311253054
PZE.102034911,2,53.284644475143
PZE.102034918,2,53.2846976676437
PZE.110090205,2,53.3200549562243
PZE.110090200,2,53.3201281726916
PZE.110090193,2,53.3201442655729
PZE.110090126,2,53.3208244662104
PZE.110090076,2,53.3213819432724
PZE.110090075,2,53.3213855058187
PZE.110090052,2,53.321480834642
PZE.110089917,2,53.3324483174866
PZE.110089816,2,55.2972100313265
PZE.110089752,2,55.3173896000543
PZE.110089707,2,55.317825299948
PZE.110089655,2,55.318045598927
PZE.110089645,2,55.3181822890898
PZA03501.1,2,55.3184103338446
PZE.110089537,2,55.3188212016922
PZE.110089526,2,55.3188811175469
SYN9947,2,55.3320465444812
ZM011415.0567,2,55.343156948727
PZE.102035734,2,55.3494559731522
PZE.102035737,2,55.3494656553721
PZE.102035774,2,55.4981367026637
SYN36634,2,55.4981797229904
PZE.102035884,2,55.4982014567346
PUT.163a.60356862.2813,2,55.498263848442
PZE.102035948,2,55.4994698265716
SYN27290,2,55.49950321183
SYN27288,2,55.4995293159467
PZE.102036053,2,55.6950279343091
PZE.102036055,2,55.6950299527316
PZE.102036373,2,55.6981147495127
SYN18094,2,55.6985699586333
SYN18095,2,55.6985707594205
SYN18093,2,55.6985911081907
PZE.102036427,2,55.6993034248461
PZE.102036584,2,57.1357701565279
SYN20384,2,57.1411592381304
SYN29780,2,58.5415440364507
SYN29778,2,58.5416542044877
PZE.102037030,2,58.5420318587051
PZE.102037260,2,58.6487836450045
PZE.102037264,2,58.6487872651404
PZE.102037297,2,58.6492307877682
PZE.102037312,2,58.6492817415807
PZE.102037347,2,58.6493095937013
PZE.102037401,2,58.649684499026
PZE.102037684,2,58.6499392201044
PZE.102037657,2,58.6499968543738
PZE.102037650,2,59.0483871822492
PZE.102037649,2,59.0483897310841
ZM012239.0302,2,59.0483949561956
SYN20892,2,59.0484369907308
SYN20893,2,59.048437585459
PZE.102037541,2,59.0484631162884
PZE.102037524,2,59.0486347590772
PZA03442.1,2,59.049937298662
PZE.102037806,2,59.9432004932256
PZE.102037839,2,59.9433173597483
SYN6542,2,59.9450985781978
SYN6543,2,59.9451222929954
PZE.102038161,2,59.9483771489691
PZE.102038231,2,60.5415168559991
PZE.102038265,2,60.5435916467213
PZE.102038375,2,60.5465155186914
PZE.102038457,2,60.5498485943307
PZE.102038533,2,60.5499359089858
PZE.102038543,2,60.5499779609207
PZE.102038546,2,60.5499897130181
PZE.102038547,2,60.6961328261305
PZE.102038582,2,60.6962885280174
PZE.102038619,2,60.6967700058096
SYN15736,2,60.6971868887289
SYN15741,2,60.6971896371238
SYN15739,2,60.6971900471054
SYN15733,2,60.6971906620777
SYN15731,2,60.6971916262936
SYN15738,2,60.697194025445
SYN15740,2,60.69719417729
SYN15730,2,60.6972061578623
SYN15732,2,60.6972082305469
SYN15734,2,60.6972095667831
SYN451,2,60.6975603136025
SYN452,2,60.6975844645535
SYN455,2,60.6975854515461
PZE.102038833,2,60.6991465474542
PZE.102038837,2,60.6992734823014
PZE.102038897,2,61.1471439078514
PZE.102038904,2,61.1471641862957
PZE.102039059,2,61.1486075543643
PZE.102039096,2,61.1486725540208
PZE.102039123,2,61.1498880838087
PZE.102039168,2,61.1499871901791
PZE.102039173,2,61.9459125542968
PZE.102039283,2,61.9461459259066
PZE.102039367,2,61.9468900330858
PZE.102039409,2,61.9483780873265
PZE.102039435,2,61.9485689076462
PZE.102039443,2,61.9485906836592
PZE.102039498,2,61.9499293480461
PZE.102039533,2,62.4482332610912
PZE.102039583,2,62.4499992022401
PZE.102039584,2,63.1791887295145
PZE.102039623,2,63.1794647544643
PZE.102039656,2,63.1796181824528
PZE.102039692,2,63.1801204227923
PZE.102039863,2,63.1937433738742
PZE.102039864,2,63.1937441373784
PZA00497.4,2,63.196854362663
PZA00497.1,2,63.1968563259596
PZE.102039914,2,63.199328334441
PZE.102039927,2,63.1994539490619
PZE.102039991,2,63.1999904743761
PZE.102039992,2,63.1999991274238
PZE.102039993,2,64.2493065347725
SYN24572,2,64.2494965217618
PZE.102040098,2,64.6981559395963
PZE.102040183,2,64.6998513253709
PZE.102040312,2,64.8493303056494
PZE.102040402,2,64.8493781512524
PZE.102040493,2,64.8494711983783
ZM011131.0184,2,64.9499527411002
SYN38859,2,64.9499992366756
SYN38857,2,65.097654547081
PZE.102040639,2,65.0989818894989
PZE.102040682,2,65.0990325160886
PZE.102040935,2,65.0999164328107
SYN9109,2,65.0999982491224
SYN9105,2,66.0417630954336
SYN9104,2,66.0418072889425
SYN9103,2,66.0418153888605
PZE.102041121,2,66.0430258815571
SYN29040,2,66.9447679709059
SYN29038,2,66.9448216211358
PZE.102041516,2,66.9465827318446
SYN30701,2,66.9471353292119
PZE.102041487,2,66.9472375161341
SYN30700,2,66.9472875617391
SYN30698,2,66.9473151413104
SYN30696,2,66.9473186621067
SYN30693,2,66.9476689394276
SYN30697,2,66.9477005427662
PZE.102041532,2,67.1439460414641
PZE.102041798,2,67.1453848743347
PZE.102041820,2,67.1454135249007
SYN35504,2,67.1454150513653
PZE.102041852,2,67.1454445419385
PZB02017.5,2,67.1456858136659
PZB02017.3,2,67.1456872588395
PZE.102041899,2,67.1470269618356
SYN3692,2,67.1477494944263
ZM013558.0252,2,67.1478013400282
PZA.000349003,2,67.1478780426154
PZA00349.4,2,67.1478785574585
PZA03635.1,2,67.1478887459321
SYN3690,2,67.14887266526
SYN23406,2,67.1496766785431
PZE.102042184,2,67.1497102788286
SYN23403,2,67.1498751731329
PZE.102042270,2,67.6970633601076
SYN26836,2,67.6997583724138
SYN26840,2,67.6997611395191
SYN26837,2,67.6997630171977
PUT.163a.76908528.3985,2,67.6997660560722
SYN26842,2,67.6997668219674
SYN26838,2,67.6999357636274
SYN26844,2,68.1959882081455
SYN25976,2,68.1994943763573
PZE.102043018,2,68.4475920404412
PZE.102043154,2,68.4482197586577
SYN25974,2,68.4485401822404
PZE.102043269,2,68.4499620474082
SYN10517,2,68.7443519020495
PZE.102043418,2,68.7444206082437
PZE.102043421,2,68.7444230986325
PZE.102043443,2,68.7448248554115
PZE.102043498,2,68.7459506667821
PZE.102043573,2,68.7464459947307
PZA01879.1,2,68.7470253862707
PZE.102043638,2,69.1927867754295
PZA00471.2,2,69.1927884026943
PZE.102043732,2,69.1941545202162
PUT.163a.14243975.306,2,69.1965972361343
PZE.102043995,2,69.1966171079093
PZB02167.1,2,69.5987940170296
SYN21116,2,69.5988439305378
SYN21122,2,69.5988543984625
PZE.102044503,2,69.5999774354297
PZE.102044870,2,69.9493958174521
PZE.102044897,2,69.9494250360798
SYN12624,2,69.949642590396
SYN12623,2,69.9499290722256
PZE.102044689,2,69.9499599503292
PZE.102044735,2,70.2805092595646
PZE.102045032,2,70.2818423546404
PZE.102045174,2,70.2823408626323
PZE.102045186,2,70.2823490617309
PZE.102045191,2,70.2823612904206
PZE.102045192,2,70.2823632632413
PZE.102045199,2,70.2823879025119
PZE.102045214,2,70.2824255819871
PZE.102045227,2,70.2824468772568
PZE.102045261,2,70.2830605783863
PZE.102045306,2,70.2836423506028
PZE.102045397,2,70.2849854916731
PZE.102045516,2,70.2871585746041
PZE.102045517,2,70.2871606873411
PZE.102045643,2,70.2881170995979
PZE.102045735,2,70.2883301642278
PZE.102045810,2,70.2898665297885
PZE.102046324,2,70.2908711852055
PZE.102046406,2,70.2922474444777
PZE.102046490,2,70.2928091386969
PZE.102046491,2,70.2928106777768
PZE.102046584,2,70.2929658730011
PZE.102046605,2,70.2938244277571
PZE.102046696,2,70.2949979762098
PZE.102046822,2,70.2996527415911
PZE.102046902,2,70.4821094987548
PZE.102046906,2,70.4821526766006
PZE.102046941,2,70.482542463857
PZE.102046959,2,70.4825533547788
PZE.102046995,2,70.4833390226752
PZE.102046998,2,70.48334027484
PZE.102047066,2,70.4840792704771
PZE.102047070,2,70.4840871256273
PZE.102047187,2,70.4850983360695
PZE.102047194,2,70.485127623622
PZE.102047224,2,70.4851562559719
PZE.102047225,2,70.4851564088525
PZE.102047226,2,70.4851632520788
PZE.102047235,2,70.4851737571591
PZE.102047301,2,70.4853398291567
PZE.102047354,2,70.4856315325966
PZE.102047388,2,70.4857526140214
PZA.001755001,2,70.488801577087
PZE.102047571,2,70.4893675482999
PZE.102047672,2,70.4919657174748
PZE.102047673,2,70.4919661251564
PZE.102047695,2,70.4919950414274
PZE.102047705,2,70.4920036027402
PZE.102047712,2,70.4921823711066
PZE.102047713,2,70.4922213556562
PZE.102047722,2,70.4925828818442
PZE.102047723,2,70.4925831803253
PZE.102047726,2,70.4925874537018
PZE.102047736,2,70.493241032771
PZE.102047739,2,70.4933259834171
SYN31217,2,70.4933394441888
PZE.102047766,2,70.4938677703772
PZE.102047767,2,70.4938679669379
PZE.102047769,2,70.4938693719833
PZE.102047796,2,70.4946914254593
PZE.102047797,2,70.4946932090662
SYN38820,2,70.4948187968283
SYN38819,2,70.4948206532355
SYN38823,2,70.494834070327
PZE.102047851,2,70.4957521036915
SYN2796,2,70.4959359753574
PZE.102047894,2,70.495951773018
SYN2795,2,70.4959641854657
PZE.102047964,2,70.4966324265112
PZE.102048060,2,70.4970442285722
PZE.102048084,2,70.4974662736325
SYN9284,2,70.4983327425591
SYN9283,2,70.4983354361694
SYN9287,2,70.4990708209127
PZE.102048430,2,70.499451959496
SYN699,2,71.3796489527113
SYN700,2,71.3797455870939
PZE.102048562,2,71.3807487211474
PZE.102048598,2,71.3807925556304
PZE.102048632,2,71.380831331057
PZE.102048721,2,71.3824797509664
PZE.102048830,2,71.3838821342302
PZE.102048896,2,71.3862345314545
PZE.102049009,2,71.3966338382997
PZB02035.1,2,72.2835378281326
PZE.102049071,2,72.2841046968946
PZE.102049280,2,72.2860546323934
PZE.102049292,2,72.2861161159966
ZM013321.0235,2,72.2867863061305
SYN635,2,72.293828787654
SYN633,2,72.2946001616931
SYN632,2,72.2964060067846
SYN11086,2,72.2983842008515
PZE.102049935,2,72.2985387585593
PZE.102049973,2,72.2995660942447
PZE.102050135,2,72.6494566168972
SYN35701,2,72.6498338276107
PZE.102050267,2,72.9484247870605
SYN35700,2,72.9491458798681
PZE.102050559,2,73.3947196926651
PZE.102050587,2,73.3949092606875
PZE.102050731,2,73.3961973238947
PZA01374.1,2,73.3962185868773
SYN33870,2,73.3963386005011
PZE.102050753,2,73.3963405376926
SYN33872,2,73.3963711945163
PZE.102050762,2,73.3963797888817
SYN33871,2,73.396380142496
PZE.102050764,2,73.3963828330397
PZE.102050786,2,73.3988174061061
PZE.102050824,2,73.9994764725324
SYN3931,2,73.999617221359
SYN3944,2,73.9999261642142
SYN3927,2,73.999928478623
SYN3949,2,73.9999308135133
SYN3946,2,73.9999998566295
PZE.102051094,2,74.2996965738187
SYN3930,2,74.2999947632237
SYN3941,2,74.2999976782262
SYN3926,2,74.4972580738067
SYN3933,2,74.4972633732935
SYN3934,2,74.4972642139481
PZE.102051157,2,74.4973912738503
SYN3929,2,74.4978952294834
SYNGENTA11732,2,74.4985463602026
SYNGENTA11726,2,74.4985483575979
SYNGENTA11728,2,74.4985486804093
SYN10044,2,74.4985616332157
SYN10045,2,74.4988290017371
SYN2075,2,74.4991128403638
PZE.102051452,2,74.499534472371
PZE.102051498,2,74.4996152357419
PZE.102051717,2,74.6499637514046
PZE.102051735,2,74.6499732597288
PZE.102051738,2,74.6499743386161
PZE.102051809,2,74.7994616084573
PZE.102051836,2,74.7998505227034
PZE.102051839,2,74.7999768017826
PZE.102051841,2,74.7999955693314
SYN145,2,75.4410248934173
PZE.102051933,2,75.4411153528461
PZE.102052135,2,75.4470311592925
PZE.102052170,2,75.4470659876738
PZE.102052177,2,75.447071499308
PZE.102052270,2,75.4489931724033
PZE.102052346,2,75.4498253433883
PZE.102052359,2,75.4499925367754
PZE.102052360,2,76.6163536055593
PZE.102052453,2,76.6258393298541
PUT.163a.16927623.1182,2,76.635361881975
PUT.163a.16927623.1183,2,76.6353639215516
SYN2583,2,76.6386982829042
SYN2574,2,76.6387193328737
SYN2579,2,76.6387316088158
SYN2582,2,76.6393223163702
PZE.102052646,2,76.6393364394759
PZE.102052665,2,76.6394080170688
PZE.102052699,2,76.6396335634517
SYN2581,2,76.6404278823202
PZE.102052725,2,76.6404980360577
SYN2580,2,76.6408113996809
PZE.102052836,2,76.6417877796204
PZE.102052855,2,76.6425786735396
PZE.102052894,2,76.6439738978454
PZE.102052900,2,76.6440001044802
ZM012774.0470,2,76.6498250197231
PZE.102053043,2,76.6499921110718
PZE.102053044,2,76.6499986146272
PZE.102053045,2,77.3441054241735
SYN19559,2,77.344838885022
SYN19565,2,77.3448861411715
SYN19564,2,77.3448999418369
SYN19563,2,77.3449035700763
SYN19562,2,77.344904972402
SYN19568,2,77.3449474205777
SYN19558,2,77.3449515162591
PZE.102053209,2,77.3498384876964
PZE.102053243,2,77.8960459635038
PZE.102053433,2,77.8969653481799
SYN18240,2,77.8970010129918
SYN18241,2,77.8970014297179
PUT.163a.78083518.4162,2,77.8975540780299
PUT.163a.78083518.4163,2,77.8975551198452
PZE.102053562,2,78.485525546751
PZE.102053608,2,78.4873528024745
SYN318,2,78.4874619202341
SYN320,2,78.4874620496301
SYN319,2,78.4874686303386
PZE.102053630,2,78.4875040108895
PZE.102053638,2,78.4877531535566
PZE.102053655,2,78.4883607045314
SYN314,2,78.4900766427641
PZE.102053822,2,78.4921696962624
SYN12284,2,78.4930320648412
PUT.163a.60393963.2893,2,78.4930350964035
PZE.102053841,2,78.4930491820774
PZE.102053966,2,78.495638764822
PZE.102053978,2,78.495649892874
PZE.102053988,2,78.4957192306203
SYN38661,2,78.4966013782949
SYN19473,2,78.499904117598
SYN19467,2,78.4999057073197
SYN19474,2,78.4999080364469
PZE.102054072,2,78.4999496649739
SYN19475,2,78.4999997042378
SYN19476,2,78.6468929627048
SYN10289,2,78.6473206010403
SYN9760,2,78.6488341521983
PZE.102054452,2,78.6498851638965
PZE.102054455,2,78.6498862726589
PUT.163a.148957860.553,2,78.6498894496025
PUT.163a.148957860.554,2,78.6498896623039
SYN15886,2,78.649890042451
PUT.163a.21626435.1580,2,78.6498923323847
PUT.163a.21626435.1579,2,78.6498929976421
SYN15889,2,78.6498979712334
PZE.102054565,2,78.8470978799971
PZE.102054604,2,78.8471089577896
SYN9011,2,78.847120873998
SYN9015,2,78.847514025627
SYN9012,2,78.8475234860499
PZE.102054808,2,78.8496650439455
PZE.102054921,2,79.0474349608025
SYN11050,2,79.047593332065
PZE.102055048,2,79.0476144873664
SYN5573,2,79.047838208787
SYN5572,2,79.0478393592973
SYN5576,2,79.0478406506864
SYN5568,2,79.0478447948714
SYN5577,2,79.0478451998979
SYN5574,2,79.0478453349068
PZE.102055097,2,79.0478483403214
SYN5571,2,79.0478545037694
SYN5579,2,79.0484453025399
PZE.102055209,2,79.0494253905527
PZA.000061001,2,79.0494267641212
PZE.102055426,2,79.1494798625459
SYN2281,2,79.149541150164
PZE.102055513,2,79.149547699072
PZE.102055564,2,79.1496424290405
PZE.102055565,2,79.1496425137121
ZM013171.0211,2,79.1496425925442
PZE.102055572,2,79.1496442830559
PZE.102055583,2,79.149646069918
PZE.102055604,2,79.1496473896266
PZE.102055650,2,79.1496591618945
PZE.102055662,2,79.1496611005815
PZE.102055780,2,79.1497444903991
PZE.102055803,2,79.1497485867512
SYN2283,2,79.1497725458858
PZE.102055831,2,79.1499087415659
PZE.102055879,2,79.1499916875876
PZE.102055920,2,79.1499971065681
PZE.102055929,2,79.2974129849104
PZE.102055945,2,79.297661697625
SYN3033,2,79.2977551381303
PZE.102055992,2,79.2977584823621
SYN12619,2,79.2978702322137
SYN12621,2,79.297883337987
SYN12622,2,79.2978833681152
PZE.102056209,2,79.2980330666049
PZE.102056295,2,79.2983502349269
PZE.102056303,2,79.2983548058075
PZE.102056313,2,79.2983605602964
PZE.102056372,2,79.4489256651919
PZE.102056381,2,79.4489828107513
PZE.102056387,2,79.4489865027997
PZE.102056416,2,79.4495187132869
PZE.102056425,2,79.4497570298838
PZE.102056441,2,79.449826666019
PZE.102056442,2,79.4498269309577
PZE.102056473,2,79.449997970228
PZE.102056478,2,80.0847019191215
PZE.102056514,2,80.0858923265629
PZE.102056594,2,80.0864204482675
PZE.102056669,2,80.0865208543147
PZE.102056670,2,80.0865218126292
PZE.102056740,2,80.0882533061433
PZE.102056733,2,80.0882664513255
PZE.102056732,2,80.0882668852792
PZE.102056752,2,80.0885815198239
PZE.102056711,2,80.0887540525994
PZE.102056712,2,80.088758355974
PZE.102056713,2,80.0887789687768
PZB00257.1,2,80.0990418482179
PZE.102056984,2,80.0991233953587
SYN5394,2,80.0991314596657
PZE.102057004,2,80.0992111986659
PZE.102057019,2,80.0999753188809
PZE.102057024,2,80.0999900371453
PZE.102057037,2,80.7301504722003
PZE.102057193,2,80.7308010085703
PZE.102057200,2,80.7308159082231
PZE.102057220,2,80.7329992156985
PZE.102057292,2,80.73638341766
PZE.102057315,2,80.7369149496266
PZE.102057353,2,80.7398050265145
PZE.102057444,2,80.7435052413473
PZE.102057464,2,80.7446232411769
SYN21334,2,80.7483964292503
SYN21186,2,80.7499023108647
PZE.102057754,2,80.948312445176
SYN21188,2,80.948355224068
SYN21191,2,80.9483770493785
SYN34232,2,80.948920778241
SYN34242,2,80.9490306856057
SYN34233,2,80.9490500347782
SYN34241,2,80.9490518531084
SYN34229,2,80.9490523932595
SYN34237,2,80.9490570674377
SYN34238,2,80.9490570727857
PZE.102058006,2,80.9491052104038
SYN34227,2,80.9491303568409
PZE.102058084,2,80.9499754151061
PZE.102058138,2,81.1485400795319
PZE.102058141,2,81.1485415553036
PZE.102058423,2,81.1488670744521
PZE.102058450,2,81.1488817153819
PZE.102058451,2,81.1488861851654
PZE.102058453,2,81.1488920988694
PZE.102058455,2,81.1488965261846
SYN10825,2,81.1489145592659
SYN10812,2,81.1489180947479
SYN10818,2,81.1492641101363
SYN23680,2,81.1493807332637
PZE.102058836,2,81.1494168312776
PZE.102058916,2,81.2471779269376
PZE.102058956,2,81.2471902794946
PZE.102059100,2,81.2474022926026
PZE.102059118,2,81.2475537087966
ZM012191.1494,2,81.2475701057907
PZE.102059196,2,81.2478962813903
PZE.102059307,2,81.2481414134859
SYN29164,2,81.2482087734829
SYN29170,2,81.2482092377678
SYN29171,2,81.2482093770533
SYN29165,2,81.2482095627672
SYN29167,2,81.2482102978849
SYN29169,2,81.248211071693
SYN29166,2,81.2482114740733
PZE.102059439,2,81.2484874063115
PZE.102059450,2,81.2484893666254
PZE.102059452,2,81.2484949560994
PZE.102059457,2,81.2484973549046
PZE.102059587,2,81.2486698986396
SYN28949,2,81.2492970572258
SYN28948,2,81.2492982643664
PZE.102059739,2,81.2493958467293
PZE.102059924,2,81.4479252748419
SYN20775,2,81.4479309875677
PZE.102059980,2,81.4479369351329
PZE.102059987,2,81.448189382473
PZE.102060148,2,81.4487060650743
SYN2329,2,81.4488589966304
PZE.102060100,2,81.4488705037651
PZE.102060224,2,81.7961517532154
PZE.102060229,2,81.7961883514317
PZE.102060230,2,81.7961892261839
PZB01231.1,2,81.7962734409594
PZE.102060314,2,81.7962753053302
PZB01231.3,2,81.7962758178112
PZE.102060376,2,81.7963253694282
SYN27536,2,81.7963624271103
SYN27533,2,81.7963625596485
PZE.102060428,2,81.7974539410803
SYN27528,2,81.7974575549554
SYN27537,2,81.7974606386776
SYN27540,2,81.7974820745233
SYN27535,2,81.7974835059359
SYN27534,2,81.7974837445047
SYN28279,2,81.7975202631982
SYN28278,2,81.797543536907
PZE.102060595,2,81.7979221543795
PZE.102060571,2,81.7984090378938
PZE.102060587,2,81.7987677657997
PZE.102060479,2,81.7987843419112
SYN28425,2,81.7999930991775
SYN28424,2,81.7999944333954
